Fiscal year/period,Month,Year,Profit_Center_masked,Posting_Week,Week_Year,Posting_Date,Ship-To Company,Ship from Location_masked,SKU,Brand (PH)_masked,Sales
2.2016,2,2016,PC1,5,2016,04.02.2016,STP1,LOC3,KIT186,B6,16
2.2016,2,2016,PC1,5,2016,04.02.2016,STP1,LOC3,KIT188,B19,18
2.2016,2,2016,PC1,5,2016,04.02.2016,STP1,LOC3,KIT245,B15,12
2.2016,2,2016,PC1,5,2016,04.02.2016,STP1,LOC3,KIT247,B15,18
2.2016,2,2016,PC1,5,2016,04.02.2016,STP1,LOC3,KIT263,B22,44
2.2016,2,2016,PC1,5,2016,04.02.2016,STP1,LOC3,KIT291,B12,200
2.2016,2,2016,PC1,5,2016,04.02.2016,STP1,LOC3,KIT385,B9,34
2.2016,2,2016,PC1,5,2016,04.02.2016,STP1,LOC3,KIT544,B2,42
2.2016,2,2016,PC1,5,2016,04.02.2016,STP1,LOC3,KIT568,B15,336
2.2016,2,2016,PC1,5,2016,04.02.2016,STP1,LOC3,KIT571,B15,540
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT19,B15,58
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT24,B15,13
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT27,B15,24
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT39,B19,18
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT43,B15,60
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT50,B15,44
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT51,B15,44
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT66,B15,36
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT69,B15,4
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT70,B15,36
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT78,B15,19
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT123,B2,5
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT174,B6,29
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT183,B15,5
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT186,B6,10
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT188,B19,3
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT245,B15,44
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT291,B12,12
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT544,B2,34
2.2016,2,2016,PC1,5,2016,04.02.2016,STP2,LOC4,KIT571,B15,32
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT19,B15,22
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT20,B15,36
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT39,B19,90
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT50,B15,4
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT51,B15,18
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT70,B15,69
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT78,B15,22
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT80,B17,100
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT91,B15,28
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT92,B15,33
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT123,B2,28
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT174,B6,41
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT183,B15,22
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT186,B6,44
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT188,B19,3
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT245,B15,80
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT247,B15,18
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT544,B2,8
2.2016,2,2016,PC1,5,2016,04.02.2016,STP3,LOC2,KIT568,B15,60
2.2016,2,2016,PC1,5,2016,04.02.2016,STP4,LOC5,KIT19,B15,10
2.2016,2,2016,PC1,5,2016,04.02.2016,STP4,LOC5,KIT20,B15,14
2.2016,2,2016,PC1,5,2016,04.02.2016,STP4,LOC5,KIT50,B15,48
2.2016,2,2016,PC1,5,2016,04.02.2016,STP4,LOC5,KIT51,B15,40
2.2016,2,2016,PC1,5,2016,04.02.2016,STP4,LOC5,KIT70,B15,72
2.2016,2,2016,PC1,5,2016,04.02.2016,STP4,LOC5,KIT78,B15,17
2.2016,2,2016,PC1,5,2016,04.02.2016,STP4,LOC5,KIT91,B15,10
2.2016,2,2016,PC1,5,2016,04.02.2016,STP4,LOC5,KIT92,B15,7
2.2016,2,2016,PC1,5,2016,04.02.2016,STP4,LOC5,KIT123,B2,19
2.2016,2,2016,PC1,5,2016,04.02.2016,STP4,LOC5,KIT174,B6,28
2.2016,2,2016,PC1,5,2016,04.02.2016,STP4,LOC5,KIT188,B19,70
2.2016,2,2016,PC1,5,2016,04.02.2016,STP4,LOC5,KIT245,B15,18
2.2016,2,2016,PC1,5,2016,04.02.2016,STP4,LOC5,KIT247,B15,18
2.2016,2,2016,PC1,5,2016,04.02.2016,STP4,LOC5,KIT291,B12,22
2.2016,2,2016,PC1,5,2016,04.02.2016,STP4,LOC5,KIT544,B2,18
2.2016,2,2016,PC1,5,2016,04.02.2016,STP4,LOC5,KIT568,B15,96
2.2016,2,2016,PC1,5,2016,04.02.2016,STP4,LOC5,KIT571,B15,48
2.2016,2,2016,PC1,5,2016,05.02.2016,STP1,LOC3,KIT28,B15,156
2.2016,2,2016,PC1,5,2016,05.02.2016,STP1,LOC3,KIT93,B6,288
2.2016,2,2016,PC1,5,2016,05.02.2016,STP1,LOC3,KIT142,B6,144
2.2016,2,2016,PC1,5,2016,05.02.2016,STP1,LOC3,KIT146,B6,72
2.2016,2,2016,PC1,5,2016,05.02.2016,STP1,LOC3,KIT176,B6,18
2.2016,2,2016,PC1,5,2016,05.02.2016,STP1,LOC3,KIT188,B19,27
2.2016,2,2016,PC1,5,2016,05.02.2016,STP1,LOC3,KIT189,B6,134
2.2016,2,2016,PC1,5,2016,05.02.2016,STP1,LOC3,KIT190,B16,242
2.2016,2,2016,PC1,5,2016,05.02.2016,STP1,LOC3,KIT192,B19,192
2.2016,2,2016,PC1,5,2016,05.02.2016,STP1,LOC3,KIT199,B19,8
2.2016,2,2016,PC1,5,2016,05.02.2016,STP1,LOC3,KIT200,B16,288
2.2016,2,2016,PC1,5,2016,05.02.2016,STP1,LOC3,KIT241,B17,10
2.2016,2,2016,PC1,5,2016,05.02.2016,STP1,LOC3,KIT263,B22,540
2.2016,2,2016,PC1,5,2016,05.02.2016,STP2,LOC4,KIT142,B6,72
2.2016,2,2016,PC1,5,2016,05.02.2016,STP2,LOC4,KIT143,B6,72
2.2016,2,2016,PC1,5,2016,05.02.2016,STP2,LOC4,KIT146,B6,36
2.2016,2,2016,PC1,5,2016,05.02.2016,STP2,LOC4,KIT148,B6,36
2.2016,2,2016,PC1,5,2016,05.02.2016,STP2,LOC4,KIT189,B6,206
2.2016,2,2016,PC1,5,2016,05.02.2016,STP2,LOC4,KIT190,B16,120
2.2016,2,2016,PC1,5,2016,05.02.2016,STP2,LOC4,KIT192,B19,150
2.2016,2,2016,PC1,5,2016,05.02.2016,STP2,LOC4,KIT202,B19,4
2.2016,2,2016,PC1,5,2016,05.02.2016,STP2,LOC4,KIT203,B19,9
2.2016,2,2016,PC1,5,2016,05.02.2016,STP3,LOC2,KIT93,B6,576
2.2016,2,2016,PC1,5,2016,05.02.2016,STP3,LOC2,KIT142,B6,144
2.2016,2,2016,PC1,5,2016,05.02.2016,STP3,LOC2,KIT143,B6,72
2.2016,2,2016,PC1,5,2016,05.02.2016,STP3,LOC2,KIT146,B6,72
2.2016,2,2016,PC1,5,2016,05.02.2016,STP3,LOC2,KIT148,B6,72
2.2016,2,2016,PC1,5,2016,05.02.2016,STP3,LOC2,KIT176,B6,18
2.2016,2,2016,PC1,5,2016,05.02.2016,STP3,LOC2,KIT189,B6,288
2.2016,2,2016,PC1,5,2016,05.02.2016,STP3,LOC2,KIT190,B16,48
2.2016,2,2016,PC1,5,2016,05.02.2016,STP3,LOC2,KIT200,B16,192
2.2016,2,2016,PC1,5,2016,05.02.2016,STP3,LOC2,KIT253,B19,418
2.2016,2,2016,PC1,5,2016,05.02.2016,STP3,LOC2,KIT570,B15,29
2.2016,2,2016,PC1,5,2016,05.02.2016,STP4,LOC5,KIT93,B6,216
2.2016,2,2016,PC1,5,2016,05.02.2016,STP4,LOC5,KIT142,B6,144
2.2016,2,2016,PC1,5,2016,05.02.2016,STP4,LOC5,KIT143,B6,36
2.2016,2,2016,PC1,5,2016,05.02.2016,STP4,LOC5,KIT146,B6,36
2.2016,2,2016,PC1,5,2016,05.02.2016,STP4,LOC5,KIT148,B6,36
2.2016,2,2016,PC1,5,2016,05.02.2016,STP4,LOC5,KIT172,B6,12
2.2016,2,2016,PC1,5,2016,05.02.2016,STP4,LOC5,KIT189,B6,72
2.2016,2,2016,PC1,5,2016,05.02.2016,STP4,LOC5,KIT190,B16,312
2.2016,2,2016,PC1,5,2016,05.02.2016,STP4,LOC5,KIT200,B16,240
2.2016,2,2016,PC1,5,2016,05.02.2016,STP4,LOC5,KIT242,B19,118
2.2016,2,2016,PC1,5,2016,05.02.2016,STP4,LOC5,KIT243,B19,28
2.2016,2,2016,PC1,5,2016,05.02.2016,STP4,LOC5,KIT249,B19,51
2.2016,2,2016,PC1,5,2016,05.02.2016,STP4,LOC5,KIT253,B19,118
2.2016,2,2016,PC1,5,2016,05.02.2016,STP4,LOC5,KIT254,B19,24
2.2016,2,2016,PC1,6,2016,08.02.2016,STP1,LOC3,KIT253,B19,45
2.2016,2,2016,PC1,6,2016,08.02.2016,STP2,LOC4,KIT253,B19,25
2.2016,2,2016,PC1,6,2016,08.02.2016,STP3,LOC2,KIT253,B19,74
2.2016,2,2016,PC1,6,2016,08.02.2016,STP3,LOC2,KIT263,B22,396
2.2016,2,2016,PC1,6,2016,08.02.2016,STP4,LOC5,KIT253,B19,40
2.2016,2,2016,PC1,6,2016,08.02.2016,STP4,LOC5,KIT263,B22,276
2.2016,2,2016,PC1,6,2016,08.02.2016,STP4,LOC5,KIT561,B15,90
2.2016,2,2016,PC1,6,2016,09.02.2016,STP1,LOC3,KIT69,B15,72
2.2016,2,2016,PC1,6,2016,09.02.2016,STP1,LOC3,KIT71,B15,108
2.2016,2,2016,PC1,6,2016,09.02.2016,STP1,LOC3,KIT179,B24,48
2.2016,2,2016,PC1,6,2016,09.02.2016,STP1,LOC3,KIT246,B15,138
2.2016,2,2016,PC1,6,2016,09.02.2016,STP1,LOC3,KIT384,B9,90
2.2016,2,2016,PC1,6,2016,09.02.2016,STP2,LOC4,KIT263,B22,288
2.2016,2,2016,PC1,6,2016,09.02.2016,STP3,LOC2,KIT242,B19,418
2.2016,2,2016,PC1,6,2016,09.02.2016,STP3,LOC2,KIT243,B19,106
2.2016,2,2016,PC1,6,2016,09.02.2016,STP3,LOC2,KIT249,B19,181
2.2016,2,2016,PC1,6,2016,09.02.2016,STP3,LOC2,KIT254,B19,76
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT24,B15,187
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT26,B22,60
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT41,B15,60
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT45,B19,20
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT47,B6,4
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT52,B15,16
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT69,B15,21
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT78,B15,20
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT108,B2,4
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT113,B2,8
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT145,B15,16
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT179,B24,6
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT188,B19,190
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT192,B19,96
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT199,B19,36
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT245,B15,14
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT246,B15,48
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT260,B22,12
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT263,B22,4
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT379,B9,16
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT561,B15,90
2.2016,2,2016,PC1,6,2016,10.02.2016,STP1,LOC3,KIT568,B15,96
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT24,B15,103
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT26,B22,60
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT45,B19,12
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT47,B6,4
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT52,B15,15
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT66,B15,32
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT69,B15,36
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT70,B15,10
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT71,B15,108
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT108,B2,9
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT113,B2,5
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT179,B24,4
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT183,B15,10
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT186,B6,20
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT188,B19,135
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT192,B19,48
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT199,B19,12
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT245,B15,9
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT246,B15,49
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT247,B15,18
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT263,B22,122
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT541,B15,48
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT561,B15,44
2.2016,2,2016,PC1,6,2016,10.02.2016,STP2,LOC4,KIT568,B15,30
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT24,B15,31
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT26,B22,60
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT45,B19,82
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT47,B6,80
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT52,B15,12
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT66,B15,30
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT69,B15,58
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT70,B15,26
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT71,B15,162
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT78,B15,34
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT80,B17,58
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT113,B2,3
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT183,B15,24
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT188,B19,109
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT192,B19,48
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT194,B15,40
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT199,B19,96
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT245,B15,8
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT246,B15,143
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT247,B15,18
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT263,B22,10
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT405,B24,20
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT551,B2,1
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT561,B15,60
2.2016,2,2016,PC1,6,2016,10.02.2016,STP3,LOC2,KIT568,B15,68
2.2016,2,2016,PC1,6,2016,10.02.2016,STP4,LOC5,KIT24,B15,124
2.2016,2,2016,PC1,6,2016,10.02.2016,STP4,LOC5,KIT26,B22,15
2.2016,2,2016,PC1,6,2016,10.02.2016,STP4,LOC5,KIT52,B15,12
2.2016,2,2016,PC1,6,2016,10.02.2016,STP4,LOC5,KIT69,B15,36
2.2016,2,2016,PC1,6,2016,10.02.2016,STP4,LOC5,KIT70,B15,5
2.2016,2,2016,PC1,6,2016,10.02.2016,STP4,LOC5,KIT71,B15,72
2.2016,2,2016,PC1,6,2016,10.02.2016,STP4,LOC5,KIT78,B15,15
2.2016,2,2016,PC1,6,2016,10.02.2016,STP4,LOC5,KIT108,B2,5
2.2016,2,2016,PC1,6,2016,10.02.2016,STP4,LOC5,KIT113,B2,4
2.2016,2,2016,PC1,6,2016,10.02.2016,STP4,LOC5,KIT183,B15,6
2.2016,2,2016,PC1,6,2016,10.02.2016,STP4,LOC5,KIT188,B19,146
2.2016,2,2016,PC1,6,2016,10.02.2016,STP4,LOC5,KIT246,B15,137
2.2016,2,2016,PC1,6,2016,10.02.2016,STP4,LOC5,KIT568,B15,72
2.2016,2,2016,PC1,6,2016,12.02.2016,STP1,LOC3,KIT65,B19,24
2.2016,2,2016,PC1,6,2016,12.02.2016,STP1,LOC3,KIT146,B6,72
2.2016,2,2016,PC1,6,2016,12.02.2016,STP1,LOC3,KIT166,B20,54
2.2016,2,2016,PC1,6,2016,12.02.2016,STP1,LOC3,KIT167,B20,72
2.2016,2,2016,PC1,6,2016,12.02.2016,STP1,LOC3,KIT191,B6,72
2.2016,2,2016,PC1,6,2016,12.02.2016,STP1,LOC3,KIT196,B19,216
2.2016,2,2016,PC1,6,2016,12.02.2016,STP1,LOC3,KIT202,B19,40
2.2016,2,2016,PC1,6,2016,12.02.2016,STP1,LOC3,KIT230,B17,460
2.2016,2,2016,PC1,6,2016,12.02.2016,STP1,LOC3,KIT570,B15,90
2.2016,2,2016,PC1,6,2016,12.02.2016,STP2,LOC4,KIT229,B17,30
2.2016,2,2016,PC1,6,2016,12.02.2016,STP2,LOC4,KIT230,B17,342
2.2016,2,2016,PC1,6,2016,12.02.2016,STP2,LOC4,KIT541,B15,45
2.2016,2,2016,PC1,6,2016,12.02.2016,STP2,LOC4,KIT570,B15,45
2.2016,2,2016,PC1,6,2016,12.02.2016,STP3,LOC2,KIT65,B19,32
2.2016,2,2016,PC1,6,2016,12.02.2016,STP3,LOC2,KIT68,B6,72
2.2016,2,2016,PC1,6,2016,12.02.2016,STP3,LOC2,KIT146,B6,72
2.2016,2,2016,PC1,6,2016,12.02.2016,STP3,LOC2,KIT173,B21,48
2.2016,2,2016,PC1,6,2016,12.02.2016,STP3,LOC2,KIT191,B6,180
2.2016,2,2016,PC1,6,2016,12.02.2016,STP3,LOC2,KIT196,B19,144
2.2016,2,2016,PC1,6,2016,12.02.2016,STP3,LOC2,KIT202,B19,40
2.2016,2,2016,PC1,6,2016,12.02.2016,STP3,LOC2,KIT230,B17,490
2.2016,2,2016,PC1,6,2016,12.02.2016,STP3,LOC2,KIT570,B15,151
2.2016,2,2016,PC1,6,2016,12.02.2016,STP4,LOC5,KIT68,B6,47
2.2016,2,2016,PC1,6,2016,12.02.2016,STP4,LOC5,KIT146,B6,72
2.2016,2,2016,PC1,6,2016,12.02.2016,STP4,LOC5,KIT166,B20,54
2.2016,2,2016,PC1,6,2016,12.02.2016,STP4,LOC5,KIT167,B20,72
2.2016,2,2016,PC1,6,2016,12.02.2016,STP4,LOC5,KIT173,B21,48
2.2016,2,2016,PC1,6,2016,12.02.2016,STP4,LOC5,KIT191,B6,72
2.2016,2,2016,PC1,6,2016,12.02.2016,STP4,LOC5,KIT192,B19,95
2.2016,2,2016,PC1,6,2016,12.02.2016,STP4,LOC5,KIT196,B19,216
2.2016,2,2016,PC1,6,2016,12.02.2016,STP4,LOC5,KIT229,B17,30
2.2016,2,2016,PC1,6,2016,12.02.2016,STP4,LOC5,KIT230,B17,378
2.2016,2,2016,PC1,6,2016,12.02.2016,STP4,LOC5,KIT570,B15,90
2.2016,2,2016,PC1,7,2016,15.02.2016,STP1,LOC3,KIT21,B2,46
2.2016,2,2016,PC1,7,2016,15.02.2016,STP1,LOC3,KIT165,B22,240
2.2016,2,2016,PC1,7,2016,15.02.2016,STP1,LOC3,KIT541,B15,85
2.2016,2,2016,PC1,7,2016,15.02.2016,STP1,LOC3,KIT561,B15,358
2.2016,2,2016,PC1,7,2016,15.02.2016,STP1,LOC3,KIT570,B15,90
2.2016,2,2016,PC1,7,2016,15.02.2016,STP2,LOC4,KIT65,B19,30
2.2016,2,2016,PC1,7,2016,15.02.2016,STP2,LOC4,KIT68,B6,77
2.2016,2,2016,PC1,7,2016,15.02.2016,STP2,LOC4,KIT146,B6,36
2.2016,2,2016,PC1,7,2016,15.02.2016,STP2,LOC4,KIT148,B6,36
2.2016,2,2016,PC1,7,2016,15.02.2016,STP2,LOC4,KIT173,B21,240
2.2016,2,2016,PC1,7,2016,15.02.2016,STP2,LOC4,KIT191,B6,180
2.2016,2,2016,PC1,7,2016,15.02.2016,STP2,LOC4,KIT192,B19,48
2.2016,2,2016,PC1,7,2016,15.02.2016,STP2,LOC4,KIT196,B19,108
2.2016,2,2016,PC1,7,2016,15.02.2016,STP2,LOC4,KIT202,B19,40
2.2016,2,2016,PC1,7,2016,15.02.2016,STP2,LOC4,KIT570,B15,45
2.2016,2,2016,PC1,7,2016,15.02.2016,STP3,LOC2,KIT541,B15,260
2.2016,2,2016,PC1,7,2016,15.02.2016,STP3,LOC2,KIT570,B15,90
2.2016,2,2016,PC1,7,2016,16.02.2016,STP4,LOC5,KIT20,B15,20
2.2016,2,2016,PC1,7,2016,16.02.2016,STP4,LOC5,KIT21,B2,46
2.2016,2,2016,PC1,7,2016,16.02.2016,STP4,LOC5,KIT39,B19,90
2.2016,2,2016,PC1,7,2016,16.02.2016,STP4,LOC5,KIT165,B22,120
2.2016,2,2016,PC1,7,2016,16.02.2016,STP4,LOC5,KIT541,B15,45
2.2016,2,2016,PC1,7,2016,16.02.2016,STP4,LOC5,KIT570,B15,43
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT19,B15,49
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT20,B15,100
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT26,B22,30
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT27,B15,70
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT39,B19,60
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT66,B15,188
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT72,B17,35
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT75,B17,12
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT77,B17,51
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT78,B15,7
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT86,B17,60
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT91,B15,8
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT92,B15,6
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT123,B2,8
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT194,B15,44
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT385,B9,3
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT406,B24,250
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT541,B15,11
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT551,B2,6
2.2016,2,2016,PC1,7,2016,17.02.2016,STP1,LOC3,KIT571,B15,144
2.2016,2,2016,PC1,7,2016,17.02.2016,STP2,LOC4,KIT19,B15,16
2.2016,2,2016,PC1,7,2016,17.02.2016,STP2,LOC4,KIT20,B15,45
2.2016,2,2016,PC1,7,2016,17.02.2016,STP2,LOC4,KIT21,B2,47
2.2016,2,2016,PC1,7,2016,17.02.2016,STP2,LOC4,KIT26,B22,30
2.2016,2,2016,PC1,7,2016,17.02.2016,STP2,LOC4,KIT39,B19,30
2.2016,2,2016,PC1,7,2016,17.02.2016,STP2,LOC4,KIT66,B15,90
2.2016,2,2016,PC1,7,2016,17.02.2016,STP2,LOC4,KIT78,B15,20
2.2016,2,2016,PC1,7,2016,17.02.2016,STP2,LOC4,KIT123,B2,6
2.2016,2,2016,PC1,7,2016,17.02.2016,STP2,LOC4,KIT165,B22,120
2.2016,2,2016,PC1,7,2016,17.02.2016,STP2,LOC4,KIT194,B15,6
2.2016,2,2016,PC1,7,2016,17.02.2016,STP2,LOC4,KIT406,B24,24
2.2016,2,2016,PC1,7,2016,17.02.2016,STP2,LOC4,KIT551,B2,16
2.2016,2,2016,PC1,7,2016,17.02.2016,STP3,LOC2,KIT66,B15,180
2.2016,2,2016,PC1,7,2016,17.02.2016,STP4,LOC5,KIT19,B15,10
2.2016,2,2016,PC1,7,2016,17.02.2016,STP4,LOC5,KIT26,B22,15
2.2016,2,2016,PC1,7,2016,17.02.2016,STP4,LOC5,KIT27,B15,16
2.2016,2,2016,PC1,7,2016,17.02.2016,STP4,LOC5,KIT66,B15,90
2.2016,2,2016,PC1,7,2016,17.02.2016,STP4,LOC5,KIT78,B15,21
2.2016,2,2016,PC1,7,2016,17.02.2016,STP4,LOC5,KIT91,B15,10
